,Station,Dropout_rate,Kernel_size,Number_of_filters,NSE_val,PBIAS_val,RMSE_val,VE_val,MARE_val,MAE_val,CORR_val,KGE_val,flow_obs_zero,flow_pred_zero,flow_obs_non_zero,flow_pred_non_zero,flow_both_zero,flow_obs_zero_pred_non_zero,flow_both_non_zero,flow_obs_non_zero_pred_zero,prct_true,prct_false,obs_rc_val,pred_rc_val,Model
34,221210,0.4,10,16,0.700186671386785,-5.69844229483213,1.1985479821713,0.943015577051679,,45.116703874535,0.836975805494928,0.752230527418207,45,914,1781,912,32,13,899,882,71.1111111111111,28.8888888888889,0.147745451720624,0.156164641030163,Hybrid
35,418014,0.1,10,2,0.84283400203049,-4.44529299312251,0.378298429824251,0.955547070068775,,14.2587544923127,0.918806106539855,0.897037063893128,188,435,1638,1391,114,74,1317,321,60.6382978723404,39.3617021276596,0.082630648978264,0.086303823427466,Hybrid
36,405226,0.1,20,32,0.671715336167836,-23.916731942902,0.315435703874199,0.76083268057098,,61.0021319994228,0.822250166628494,0.665786816622695,442,444,1384,1382,217,225,1157,227,49.0950226244344,50.9049773755656,0.07404301254122,0.091751681373153,Hybrid
37,407253,0.1,5,32,0.533443157924513,26.1696815245247,0.177595143490462,0.738303184754753,,36.4517447006696,0.736926731437028,0.507292392034541,19,520,1808,1307,8,11,1296,512,42.1052631578947,57.8947368421053,0.056498305347932,0.041712878771625,Hybrid
38,616002,0.2,10,8,-0.127653085885094,-308.529903930299,0.011106514948226,-2.08529903930299,,8.82875471273909,0.426563215779873,-2.14920092192953,1473,167,353,1659,153,1320,339,14,10.3869653767821,89.6130346232179,0.000961142790884,0.003926555720231,Hybrid
39,416003,0.1,10,32,0.796425398756881,1.33760868195375,0.307117353185346,0.986623913180462,,3.91791392071751,0.898710297008851,0.768861783892081,191,736,1635,1090,111,80,1010,625,58.1151832460733,41.8848167539267,0.070648660652596,0.069703658034023,Hybrid
40,410705,0.1,15,32,0.349177494132241,31.0375288931168,1.04689622507954,0.689624711068832,,118.359023540115,0.716721906798255,0.195704840697406,65,104,1761,1722,13,52,1670,91,20,80,0.095371358872369,0.065770445806599,Hybrid
41,A2390523,0.1,20,32,0.629642349580178,-4.6269459804464,0.027002320069246,0.953730540195536,,1.68519949024988,0.794215240755184,0.686232836016838,144,626,1682,1200,119,25,1175,507,82.6388888888889,17.3611111111111,0.009008441111517,0.009425256815427,Hybrid
42,606001,0.5,15,16,0.754295015856942,-64.4507245649419,0.12524434145857,0.355492754350581,,93.3215354201855,0.909507434365436,0.343197318826856,688,456,1138,1370,306,382,988,150,44.4767441860465,55.5232558139535,0.033159919642301,0.054531728116916,Hybrid
43,236213,0.5,5,2,-2.74635147109969,-837.916533799843,0.089742374640757,-7.37916533799843,,99.9850481601453,0.478092423980599,-7.42752989821983,1312,207,514,1619,195,1117,502,12,14.8628048780488,85.1371951219512,0.004179668117971,0.039201798336413,Hybrid
44,404207,0.2,15,32,0.692651740867625,-92.658484319252,0.291608718067552,0.07341515680748,,227.077464174135,0.865476388735966,0.057012451810882,415,129,1411,1697,54,361,1336,75,13.0120481927711,86.9879518072289,0.06322671974095,0.121811639937695,Hybrid
45,G0060005,0.2,20,32,0.4804835084519,-4.24861045955235,0.168790361862532,0.957513895404476,,1.46206836301819,0.731174194950082,0.429440188482743,1646,828,181,999,724,922,77,104,43.9854191980559,56.0145808019441,0.026045109660963,0.02715166491422,Hybrid
46,A2390531,0.1,5,8,0.446665437721449,43.2259033720161,0.089849811910398,0.567740966279839,,18.4825099476932,0.854123784368682,0.188533980454434,1427,472,399,1354,361,1066,288,111,25.2978276103714,74.7021723896286,0.01618982780704,0.009191628483073,Hybrid
47,606185,0.1,20,32,0.9042619280505,-14.1582238398803,0.266256364452826,0.858417761601197,,109.691769769972,0.957190156228659,0.846424351954853,176,452,1650,1374,63,113,1261,389,35.7954545454545,64.2045454545455,0.150474486331344,0.171779000928045,Hybrid
48,206014,0.1,5,32,0.449610661426012,-42.3965428268398,0.855773541134183,0.576034571731602,,198.186077405158,0.717056387294893,0.488135297975567,68,584,1758,1242,38,30,1212,546,55.8823529411765,44.1176470588235,0.10554236917428,0.150288684921716,Hybrid
