,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K
29,50720000,3.85325163602829,241.0151720046997,2.383752465248108,402.30435132980347,0.005659355316311121,0.09655583649873734,0.12448659539222717
30,34730000,3.9114171266555786,274.6095657348633,1.8456167578697205,500.0045895576477,-0.03086647018790245,0.08318278938531876,-0.04730255752801895
31,50040000,4.115053713321686,332.50606060028076,1.0115160048007965,426.9903004169464,0.02789481356739998,0.3188183307647705,-0.04116002172231674
32,50730000,3.8042664527893066,262.7892255783081,2.0998674631118774,399.30662512779236,0.015461958013474941,0.1627548336982727,0.1163688451051712
33,50740000,4.12669450044632,261.0337734222412,2.105459690093994,382.31781125068665,0.02858159691095352,0.3632999360561371,0.22516740560531615
34,61830000,1.768786907196045,288.26704025268555,1.606931447982788,387.36116886138916,0.06675513088703156,0.6964802742004395,0.002822546660900116
35,40330000,3.0922234058380127,301.4231204986572,1.3922190964221954,500.00107288360596,0.040743663907051086,0.6360138058662415,0.07212545871734619
36,86560000,1.479770988225937,310.76037883758545,1.206574022769928,180.96455931663513,0.13086900115013123,0.7396361231803894,0.30000003576278683
37,62477100,1.9205228984355927,273.4562635421753,1.831505298614502,389.5818889141083,0.03951681777834892,0.6965026259422302,-0.016842201724648474
38,62600000,2.4356243014335632,296.6189384460449,1.4332736134529114,454.57059144973755,0.02537163533270359,0.49315932393074036,-0.04078366756439209
39,83050000,1.4759576320648193,306.498646736145,1.2807872593402863,171.4671403169632,0.051330532878637314,0.8585559725761414,0.17691961526870728
40,59100000,3.0294299125671387,311.73460483551025,1.0539779663085938,500.0057816505432,0.05293918773531914,0.529032289981842,0.10112872123718261
41,60477400,3.352346420288086,282.0852994918823,1.6701428890228271,473.635733127594,0.07097939401865005,0.32196545600891113,0.0029999666847288606
42,50146000,3.7048816680908203,199.99680519104004,2.9999520778656006,421.83658480644226,0.001448618364520371,0.002504117554053664,0.03145487755537033
43,36020000,3.719691038131714,199.9966025352478,2.999949038028717,419.8400676250458,0.0026787349488586187,0.011528334580361843,0.031405046582221985
44,38830000,3.6303263902664185,199.992036819458,2.99988055229187,380.20598888397217,0.054975997656583786,0.14521633088588715,0.15425832867622374
45,36250000,4.196766018867493,281.47730827331543,1.7301648259162903,464.2243981361389,0.06795459240674973,0.005959254689514637,-0.04414762705564499
46,36125000,3.6891284584999084,285.1597785949707,1.6977310180664062,422.52275347709656,0.06345819681882858,0.29943910241127014,0.0029999669641256332
47,35258000,4.066838026046753,255.19835948944092,2.104719579219818,362.8550171852112,0.019346434623003006,0.611579179763794,0.2672357618808746
48,35830000,3.879275619983673,287.4199628829956,1.6484479308128357,430.8539927005768,0.04430040717124939,0.14735262095928192,0.15810933709144592
49,36210000,4.124745428562164,294.29099559783936,1.2242951095104218,439.85918164253235,0.07819119095802307,0.1934628188610077,-0.040772004425525664
