Station,NSE_HIRNN_UI,NSE_Hybrid_UI,PBIAS_HIRNN_UI,PBIAS_Hybrid_UI,RMSE_HIRNN_UI,RMSE_Hybrid_UI,KGE_HIRNN_UI,KGE_Hybrid_UI,NSE_HIRNN,PBIAS_HIRNN,RMSE_HIRNN,KGE_HIRNN,NSE_Hybrid,PBIAS_Hybrid,RMSE_Hybrid,KGE_Hybrid
407253,0.379180078858909,0.514062577119341,39.7539547628032,15.3961484394585,0.204862102788153,0.18124622802306,0.316462765555103,0.577100665365546,0.389512224631182,-6.58523183445116,0.203150216723928,0.449354272471603,0.533443157924513,26.1696815245247,0.177595143490461,0.507292392034541
616002,-0.058836761787925,-0.007187307336298,43.2954978217577,-231.262258466981,0.010762286638384,0.010496515976957,-0.183831963499292,-1.37846084275622,-0.049607413072416,46.4702941529892,0.01071527925325,-0.205317035236473,-0.127653085885094,-308.529903930299,0.011106514948226,-2.14920092192953
416003,0.630007954999283,0.808378027150627,-2.49405621482638,-0.497643937989846,0.414036618705222,0.297964972630909,0.635873096647967,0.79655958039058,0.601567936034837,-25.4515097854552,0.429654832122372,0.53572436835004,0.796425398756881,1.33760868195375,0.307117353185346,0.768861783892081
410705,0.289125859583663,0.345423898481862,58.075422822658,37.109076971495,1.09412945679318,1.04991085300709,0.008730589271205,0.161732526450661,0.132524445002289,65.1996492235423,1.20865116554265,-0.145446140962513,0.349177494132241,31.0375288931168,1.04689622507954,0.195704840697406
A2390523,-0.067273685869081,0.752160970192709,73.7032460810606,-8.24371245269951,0.04583828089552,0.022088960107849,-0.227985982341887,0.850601227999651,0.079757617059598,10.3733156140187,0.042563911977601,-0.071598945330072,0.629642349580178,-4.6269459804464,0.027002320069246,0.686232836016838
606001,0.657336632841015,0.682049531516149,-50.2445476332393,-69.4952201113951,0.14790571985378,0.142472440947975,0.464071112112399,0.288537867024688,0.520734531594547,-121.585637725705,0.174919891700569,-0.230528765750463,0.754295015856942,-64.4507245649419,0.12524434145857,0.343197318826856
236213,-6.56294914516492,-2.29247515545694,-372.950178125951,-565.960917530329,0.127508426832677,0.084130709363274,-3.19116356894376,-4.73702983410679,-11.1669161839057,-1132.09533053981,0.161727381730787,-10.6187836669813,-2.74635147109969,-837.916533799843,0.089742374640757,-7.42752989821983
404207,0.585079867593135,0.687481445013247,-41.1314173576139,-77.1012374538289,0.338818705492125,0.294051249188916,0.537680768499212,0.204856010005816,0.421630950545951,-100.443878619357,0.400025472697515,-0.03481980989167,0.692651740867625,-92.658484319252,0.291608718067552,0.057012451810882
G0060005,0.447400390887522,0.481544117175319,64.2269817824654,-0.545199655676486,0.174081757158461,0.168617978506581,0.074586261792555,0.423889866344444,0.472895745577878,28.729785963928,0.170018521756708,0.330914874958749,0.4804835084519,-4.24861045955235,0.168790361862532,0.429440188482743
A2390531,0.006556050148337,0.228306616395729,94.347291323201,24.3172638157583,0.120391259508178,0.106107397254734,-0.504712651947033,0.107638399246817,0.279300608497085,18.7158441907846,0.102541661722744,0.168935579859915,0.446665437721449,43.2259033720161,0.089849811910398,0.188533980454434
606185,0.866359859450642,0.908126906464704,-5.72171216368164,-9.93982965609084,0.314576387663336,0.260826569412863,0.904226882742519,0.887713700762825,0.809091088812952,-20.6153135184226,0.375985208252291,0.770013108531336,0.9042619280505,-14.1582238398803,0.266256364452826,0.846424351954853
206014,0.438513863421291,0.439997764021905,-46.7315288379344,-30.9391021493368,0.864357425591335,0.863214504180403,0.440496975419132,0.524906731936133,0.429328946541682,-79.5004859705747,0.871398424704763,0.12869214795302,0.449610661426012,-42.3965428268398,0.855773541134183,0.488135297975567
1159673,0.248507601024654,0.588406658579964,-25.0602363559268,-2.67072040245981,0.980607212577751,0.725716433010057,0.572835074327057,0.656361578244504,0.237166704119498,-28.0400248165185,0.987978758762703,0.55259051552895,0.585776138057423,-3.0728240515352,0.728031790586519,0.657183078874887
1160530,-0.203554120775724,-0.339668047000482,-36.7723063531384,-205.52816832606,0.049501253705072,0.052225425343341,0.142449001289144,-1.1958559983614,-0.185287118878668,-116.784436187958,0.049124163551201,-0.404270226763417,-0.298950466879023,-189.89172677942,0.051425637177527,-1.05127382905325
1159305,-0.027974824327816,0.141123232366161,33.6224320970991,19.6270559545484,0.014741126083352,0.013474257700352,0.106086676669943,0.135501485060854,0.051860576236137,-20.2874859791447,0.014157139906382,0.174075291964239,0.144277841034386,16.4805821146853,0.013449489820858,0.128168874221903
