Date,Pptn,PET,streamflow_mm
1993-10-22,0.0,4.57737914,1.04408621
1993-10-23,0.0,4.29113653,0.86379151
1993-10-24,0.23507341,2.12006531,0.79446888
1993-10-25,10.40201207,3.54714521,0.82519903
1993-10-26,8.94622089,3.24518766,1.34449307
1993-10-27,0.05367047,5.07672647,1.288234
1993-10-28,0.0,3.57422516,0.88988124
1993-10-29,4.66911372,5.53295277,0.76892017
1993-10-30,0.0,4.74589464,0.76621069
1993-10-31,0.0,5.31060368,0.67261051
1993-11-01,0.0,2.93447531,0.61373213
1993-11-02,18.7656884,2.29983693,0.59717836
1993-11-03,11.93833616,2.91266997,1.93643941
1993-11-04,8.72202307,2.63344213,1.82825819
1993-11-05,6.4310496,2.92871132,1.99191115
1993-11-06,0.0021751,5.05932584,1.86027931
1993-11-07,0.0,6.73083208,1.327053
1993-11-08,0.0,2.79994566,1.00280185
1993-11-09,5.03800992,5.28537261,0.89220585
1993-11-10,0.0,6.34926598,0.91274907
1993-11-11,0.0,5.92620999,0.74950077
1993-11-12,0.0,4.9858076,0.68477898
1993-11-13,1.08510063,5.09467111,0.63711238
1993-11-14,0.27748777,5.83654169,0.62316033
1993-11-15,0.00500272,7.23387723,0.59973169
1993-11-16,0.0,6.33974997,0.54093908
1993-11-17,0.0,6.40538343,0.51644601
1993-11-18,2.37411645,6.26247972,0.49340004
1993-11-19,0.14703643,3.77525832,0.48334066
1993-11-20,8.43197399,5.90625348,0.47566527
1993-11-21,0.0,5.69200662,0.55112822
1993-11-22,0.0,4.91185436,0.4623554
1993-11-23,0.0,6.51163683,0.42393886
1993-11-24,0.0,6.03762925,0.40722894
1993-11-25,0.0,7.49037531,0.38844073
1993-11-26,0.0,7.44431772,0.37270508
1993-11-27,0.0,9.69673758,0.35438971
1993-11-28,0.0,8.5781404,0.3391181
1993-11-29,0.0,7.49135415,0.32078293
1993-11-30,0.0,7.87205013,0.3111766
1993-12-01,0.0,9.72838518,0.30356059
1993-12-02,0.0,8.74453518,0.28766879
1993-12-03,0.34143557,5.55051668,0.27666154
1993-12-04,2.89178905,4.41615013,0.27591379
1993-12-05,0.0,7.30918991,0.30060479
1993-12-06,0.0,5.11593273,0.28872223
1993-12-07,0.0,8.44768909,0.27047504
1993-12-08,0.0,7.82805886,0.26112382
1993-12-09,0.0,9.04774355,0.23626567
1993-12-10,0.0,9.78276261,0.22533099
1993-12-11,0.0,8.18694955,0.21712294
1993-12-12,20.5694947,4.214247,0.2135364
1993-12-13,2.75704193,4.58482881,0.36656697
1993-12-14,7.78966851,1.95084289,0.37173961
1993-12-15,30.24306737,6.12930945,0.5055795
1993-12-16,1.81702012,7.10440462,0.85239279
1993-12-17,0.0,7.48009799,0.39548494
1993-12-18,0.0,8.19929318,0.3014823
1993-12-19,0.0,8.06079413,0.26460303
1993-12-20,0.0,8.85753139,0.23900594
1993-12-21,0.0,4.86269727,0.2211722
1993-12-22,28.96895127,4.43822729,0.21052166
1993-12-23,18.93980471,3.93485594,0.66538817
1993-12-24,1.13474716,6.06585105,1.00152188
1993-12-25,0.0,5.7897772,0.47826699
1993-12-26,1.08471996,3.92234916,0.35305036
1993-12-27,3.467863,2.07939099,0.30309655
1993-12-28,12.99401862,3.02909196,0.33542336
1993-12-29,0.27253942,4.02175104,0.56367055
1993-12-30,0.00859163,6.76802621,0.39685507
1993-12-31,0.01468189,7.0104406,0.32485155
1994-01-01,0.0,7.98988594,0.27989444
1994-01-02,0.40625341,8.77194144,0.25436552
1994-01-03,0.0,6.45133233,0.23276006
1994-01-04,4.65921704,6.77623721,0.22394106
1994-01-05,0.0,5.8040784,0.23228502
1994-01-06,1.14681895,4.48107674,0.22930064
1994-01-07,8.67710735,3.78385003,0.23096547
1994-01-08,6.55263746,4.32642752,0.29571806
1994-01-09,2.66775427,5.37939106,0.29702881
1994-01-10,0.00054377,5.80821109,0.27085991
1994-01-11,0.0,7.86345855,0.24318232
1994-01-12,0.0,9.29309426,0.21278777
1994-01-13,0.0,8.74127259,0.18720035
1994-01-14,0.0,6.9775966,0.16731779
1994-01-15,0.0,8.09934761,0.16087398
1994-01-16,0.0,4.98428503,0.15497229
1994-01-17,13.65780347,6.47911917,0.16237167
1994-01-18,0.0,7.00739541,0.23751704
1994-01-19,0.0,6.66508978,0.21498483
1994-01-20,0.0,6.83545417,0.17508159
1994-01-21,0.20772159,4.99711811,0.15785925
1994-01-22,0.0,7.94176192,0.14850891
1994-01-23,0.0,7.95595441,0.1462428
1994-01-24,0.0,8.86726498,0.1380651
1994-01-25,0.0,10.01990235,0.13053772
1994-01-26,0.0,11.51016877,0.12193644
1994-01-27,0.0,10.38428525,0.110064
1994-01-28,0.0,8.33213721,0.10167935
1994-01-29,0.0,8.74350208,0.10025071
1994-01-30,0.00516585,8.60168585,0.09177656
1994-01-31,0.00413268,7.80168585,0.08973983
1994-02-01,11.512507,7.2870583,0.09028084
1994-02-02,0.15546493,8.13202838,0.13011414
1994-02-03,0.0,8.23713993,0.15232197
1994-02-04,0.02321914,7.55611762,0.1181038
1994-02-05,13.57857561,6.31315941,0.10412272
1994-02-06,1.16525287,7.31794471,0.20336859
1994-02-07,1.19162591,7.70543784,0.14615417
1994-02-08,0.00271887,7.90413277,0.13783857
1994-02-09,1.34355631,9.23512782,0.12567055
1994-02-10,0.01011419,4.96220781,0.10143303
1994-02-11,45.8205555,3.94105501,0.40341764
1994-02-12,4.10369772,5.79760751,0.5920453
1994-02-13,0.0,6.17563902,0.36339565
1994-02-14,0.86508973,4.72920081,0.23279745
1994-02-15,11.92175102,5.03115832,0.18205718
1994-02-16,3.64529645,6.13404032,0.20099406
1994-02-17,0.2901577,5.96769991,0.24199032
1994-02-18,0.0,6.5456771,0.18954519
1994-02-19,0.0,6.83425783,0.1529426
1994-02-20,0.0,6.38151178,0.13698131
1994-02-21,0.0,6.63208277,0.12596613
1994-02-22,0.00277325,7.20027196,0.11851748
1994-02-23,0.0,7.88450259,0.11119705
1994-02-24,0.00445895,4.28259935,0.10344293
1994-02-25,4.01158243,6.31305067,0.09766351
1994-02-26,0.00054377,6.90891797,0.11039894
1994-02-27,5.20619909,1.48319742,0.12679371
1994-02-28,32.11876076,6.63790109,0.20033385
1994-03-01,0.0,6.09075594,0.33863646
1994-03-02,0.0,5.43539975,0.21188124
1994-03-03,0.0,5.84143568,0.15409545
1994-03-04,0.0,5.36960315,0.13036046
1994-03-05,0.0,5.56090279,0.11952254
1994-03-06,0.0,5.87694409,0.10762041
1994-03-07,0.0,5.43686795,0.10208335
1994-03-08,0.0,3.60103322,0.1005265
1994-03-09,12.13681367,2.8647635,0.10083198
1994-03-10,10.55883658,2.65693316,0.13440994
1994-03-11,6.68586201,2.61805333,0.21169408
1994-03-12,2.10739537,4.58151177,0.19583132
1994-03-13,0.0,3.86514419,0.17255927
1994-03-14,0.0,4.87988047,0.14510007
1994-03-15,0.0,4.59673748,0.13198614
1994-03-16,0.0,2.96008703,0.11722674
1994-03-17,0.0,4.5602502,0.11029052
1994-03-18,0.0,4.83844491,0.10721663
1994-03-19,0.0,4.73186522,0.10270398
1994-03-20,0.0,4.34002184,0.09907829
1994-03-21,0.0,4.93230029,0.09671564
1994-03-22,0.0,5.36911368,0.09514999
1994-03-23,0.0,3.98433933,0.09229954
1994-03-24,0.0,5.37781412,0.09133693
1994-03-25,0.0,5.41615012,0.08972707
1994-03-26,0.0,4.53050579,0.08666197
1994-03-27,0.0,4.79342045,0.08327952
1994-03-28,0.0,5.0936923,0.08072179
1994-03-29,0.0,4.67699846,0.07933165
1994-03-30,0.0,4.18569881,0.07942622
1994-03-31,0.0,4.25834702,0.07930592
1994-04-01,3.46356721,1.82011967,0.07793732
1994-04-02,5.19798815,4.15361617,0.08454849
1994-04-03,0.0,4.46340414,0.09671564
1994-04-04,0.0,4.24154438,0.09533033
1994-04-05,0.0,4.4985863,0.08870046
1994-04-06,2.34219687,2.72218603,0.08176028
1994-04-07,17.10391543,3.82697125,0.09332241
1994-04-08,0.02876563,3.18912457,0.17299274
1994-04-09,0.0,3.3828168,0.14373037
1994-04-10,0.0,2.08433936,0.11643853
1994-04-11,3.15633502,2.78118547,0.1038764
1994-04-12,0.13137575,3.92398051,0.10096019
1994-04-13,0.0,3.94937473,0.09636881
1994-04-14,0.0,4.28477445,0.08958808
1994-04-15,0.0,3.29010334,0.08552496
1994-04-16,0.0,3.74855904,0.08213569
1994-04-17,0.00560087,2.63208272,0.08142138
1994-04-18,3.32142476,3.00233827,0.08191203
1994-04-19,0.03724851,2.00935293,0.08304201
1994-04-20,0.1560087,3.26943994,0.08802463
1994-04-21,0.0,3.36862428,0.08621267
1994-04-22,0.0,3.44165313,0.08427557
1994-04-23,0.0,3.52224038,0.08127161
1994-04-24,0.0,3.85133223,0.07939169
1994-04-25,0.0,3.4549212,0.07819068
1994-04-26,0.0,4.36258841,0.07650187
1994-04-27,0.0,5.13926056,0.07487926
1994-04-28,0.0,4.15878203,0.07251946
1994-04-29,0.0,1.96389346,0.06859996
1994-04-30,0.0,3.33474718,0.06923554
1994-05-01,0.0,2.89526922,0.06885529
1994-05-02,0.0,2.24306694,0.06878337
1994-05-03,0.0,3.74187062,0.06926413
1994-05-04,0.0,2.86340407,0.06894986
1994-05-05,0.0,2.61511696,0.0694051
1994-05-06,0.0,3.03534535,0.07003651
1994-05-07,0.0,2.25541059,0.07025819
1994-05-08,0.0,1.40755849,0.06970662
1994-05-09,0.45709626,1.36699297,0.06980998
1994-05-10,0.36160958,0.65356172,0.0714702
1994-05-11,2.28939645,1.88548129,0.07455993
1994-05-12,0.0,2.04105497,0.07991291
1994-05-13,0.0,2.34692773,0.07917792
1994-05-14,3.16612295,1.12017405,0.07770002
1994-05-15,0.75617184,0.88477434,0.07809413
1994-05-16,0.0,0.98879828,0.08339784
1994-05-17,0.0,1.35193041,0.08748164
1994-05-18,12.76324111,0.97580209,0.0879989
1994-05-19,4.01158239,1.10554651,0.09139411
1994-05-20,1.44203373,0.82686243,0.13494194
1994-05-21,0.64518761,0.95372488,0.12411392
1994-05-22,1.38607943,0.95236544,0.11171916
1994-05-23,0.70516586,0.54388255,0.10103893
1994-05-24,0.14622078,2.31131055,0.10262525
1994-05-25,0.0,2.09521484,0.09924566
1994-05-26,2.99951065,0.85214793,0.09417154
1994-05-27,13.62251241,0.94529638,0.09351155
1994-05-28,0.21397499,0.83936924,0.19821553
1994-05-29,0.6706906,1.22550302,0.20676776
1994-05-30,0.21712888,2.2000544,0.15304113
1994-05-31,0.0,1.48113107,0.13188762
1994-06-01,0.00951604,1.81620451,0.11699032
1994-06-02,0.0,2.17128878,0.10063492
1994-06-03,0.0,1.03529094,0.09802199
1994-06-04,0.0,1.01402938,0.09505146
1994-06-05,0.0,0.71185428,0.09209369
1994-06-06,0.79053835,0.91402938,0.09045327
1994-06-07,1.8483959,0.48879827,0.09286717
1994-06-08,26.74453536,0.89825994,0.11369958
1994-06-09,0.02996194,1.60473085,0.26512426
1994-06-10,0.0,1.74877657,0.22654278
1994-06-11,0.0,1.70821103,0.1577704
1994-06-12,2.28374119,0.52011964,0.13305014
1994-06-13,0.425503,0.57879282,0.11732527
1994-06-14,9.09760755,0.59836868,0.11843875
1994-06-15,0.94567702,0.61326809,0.1313653
1994-06-16,0.08145732,0.67607395,0.16696305
1994-06-17,6.40212081,0.74839588,0.14965186
1994-06-18,2.9150082,0.6175639,0.15193776
1994-06-19,26.53186547,0.77161502,0.18449087
1994-06-20,6.68858077,0.61049483,0.61943699
1994-06-21,0.21772703,0.55997826,0.67466901
1994-06-22,0.1125068,0.9281675,0.3499956
1994-06-23,0.0,1.39233282,0.25391247
1994-06-24,17.81022322,0.39853182,0.21576314
1994-06-25,8.45296376,0.44290376,0.58820321
1994-06-26,17.40679768,0.58395868,0.7726545
1994-06-27,5.41147376,1.14866778,1.09669892
1994-06-28,0.0,1.7251224,0.77573785
1994-06-29,0.0,1.21783583,0.43224544
1994-06-30,0.0,1.73947803,0.32659556
1994-07-01,0.0,2.03246334,0.27778535
1994-07-02,0.0,0.60277327,0.25042446
1994-07-03,0.00179445,1.2491028,0.23201012
1994-07-04,0.01886895,1.6628059,0.21679767
1994-07-05,0.0,1.5685699,0.20400902
1994-07-06,0.0,1.81179993,0.19057972
1994-07-07,0.0,1.88928769,0.18192918
1994-07-08,0.0,2.21201744,0.17502243
1994-07-09,0.02191408,2.09728116,0.16964284
1994-07-10,0.94214249,0.81223492,0.16323862
1994-07-11,3.29255034,0.35595433,0.15632219
1994-07-12,14.81250715,0.91892334,0.19989048
1994-07-13,5.93909739,0.67574769,0.33196613
1994-07-14,0.19390974,0.80842851,0.28456345
1994-07-15,0.0,1.33393151,0.23402023
1994-07-16,1.01092988,0.82229474,0.20795008
1994-07-17,0.49548669,1.55568247,0.19218584
1994-07-18,0.06324089,0.72425232,0.1777616
1994-07-19,0.92044591,0.71528005,0.16718958
1994-07-20,0.22218598,0.72550299,0.16446052
1994-07-21,1.14197937,0.4243067,0.16536684
1994-07-22,1.7762915,1.7895052,0.16562305
1994-07-23,0.29021207,2.30239265,0.16595799
1994-07-24,0.0,1.54556827,0.16035188
1994-07-25,0.12947254,0.98265363,0.15184913
1994-07-26,0.72387168,0.80000001,0.14973081
1994-07-27,0.41897772,0.83496467,0.15249923
1994-07-28,0.43507342,0.44127244,0.15182934
1994-07-29,1.80799351,2.30614469,0.15126765
1994-07-30,0.0,1.1625884,0.15328744
1994-07-31,9.66041346,0.67977162,0.16047988
1994-08-01,3.80217515,0.61799893,0.18185045
1994-08-02,3.10239265,1.52452421,0.2226501
1994-08-03,0.53572595,0.9899402,0.25946998
1994-08-04,0.528385,1.53931487,0.24760721
1994-08-05,0.04676455,2.07841227,0.21386167
1994-08-06,0.0,2.11674827,0.19456037
1994-08-07,1.77911912,1.47618274,0.18272729
1994-08-08,1.9315933,1.35345299,0.18283572
1994-08-09,0.38510061,2.20989673,0.18621509
1994-08-10,0.0,2.20391521,0.17926897
1994-08-11,0.00445895,2.12544867,0.17396833
1994-08-12,0.0,1.03768353,0.15853904
1994-08-13,16.07786871,1.21223493,0.15230218
1994-08-14,1.16536165,1.74029367,0.2729272
1994-08-15,1.58379559,1.3570419,0.40503189
1994-08-16,0.0,1.04165308,0.28577524
1994-08-17,0.0004894,1.93512782,0.24897735
1994-08-18,0.0,2.76769989,0.22479877
1994-08-19,0.0,2.6981512,0.21011766
1994-08-20,0.0,2.63148452,0.19736837
1994-08-21,0.0,1.65992388,0.18720035
1994-08-22,0.01952148,1.94703648,0.17792896
1994-08-23,4.08482879,2.39352915,0.16713042
1994-08-24,1.24078306,1.17998917,0.17370222
1994-08-25,0.37112562,1.96291468,0.19565384
1994-08-26,0.0,2.68841768,0.18442182
1994-08-27,0.0,3.60195764,0.16216472
1994-08-28,0.0,2.79521483,0.15221355
1994-08-29,0.0170745,3.89749864,0.15015439
1994-08-30,0.0,3.53942364,0.14879481
1994-08-31,0.0,3.29570418,0.14242006
1994-09-01,0.0,3.77003809,0.14206532
1994-09-02,0.0,3.53050577,0.12950319
1994-09-03,0.0,4.08270806,0.12565076
1994-09-04,0.0,1.8013051,0.1172958
1994-09-05,12.7571508,1.97601962,0.13129646
1994-09-06,0.64692769,2.0955411,0.17071696
1994-09-07,0.2553018,2.77139757,0.20315175
1994-09-08,0.0,3.06895054,0.16868727
1994-09-09,0.0,3.28607944,0.14539565
1994-09-10,0.0,3.46460038,0.12879393
1994-09-11,0.0,3.91582388,0.1225177
1994-09-12,0.0,4.53773787,0.11685243
1994-09-13,0.0113105,1.72234914,0.11283264
1994-09-14,2.66340409,0.78575313,0.11113789
1994-09-15,0.44371942,3.2249049,0.12732571
1994-09-16,0.10391517,2.83045136,0.12733561
1994-09-17,0.08363241,2.0224035,0.11620211
1994-09-18,0.048559,2.04279504,0.112872
1994-09-19,3.72349108,2.39494293,0.11132505
1994-09-20,2.86231652,1.59282222,0.12794656
1994-09-21,5.0941817,3.93741168,0.14921839
1994-09-22,0.0,3.02533991,0.19547658
1994-09-23,0.0,3.87161505,0.22516165
1994-09-24,1.48879828,3.53197396,0.16213525
1994-09-25,0.16438282,3.08477439,0.14027227
1994-09-26,0.09755302,1.05502993,0.139011
1994-09-27,2.62871131,1.82463297,0.13506004
1994-09-28,1.39728116,2.27498646,0.14204574
1994-09-29,0.01740076,1.7714519,0.15159292
1994-09-30,8.45698769,3.09673741,0.16097251
1994-10-01,0.03268081,2.67612843,0.17526875
1994-10-02,3.4872214,3.42191413,0.17055927
1994-10-03,0.91778142,3.20244703,0.14696217
1994-10-04,0.0,2.30826538,0.17838223
1994-10-05,4.76769997,2.92539427,0.17749549
1994-10-06,0.0,4.20875481,0.16469694
1994-10-07,0.09097336,3.20663409,0.16573147
1994-10-08,7.42708007,3.05334426,0.14528722
1994-10-09,0.34350191,3.0094617,0.143287
1994-10-10,0.00016313,4.40522032,0.16164262
1994-10-11,0.0,5.64453513,0.15904157
1994-10-12,0.0,4.94741716,0.13432109
1994-10-13,0.0,5.56460045,0.11801495
1994-10-14,0.0,6.0595977,0.10971916
1994-10-15,0.00277325,6.52137037,0.09492545
1994-10-16,0.0,7.42735193,0.08508445
1994-10-17,0.0,5.95622633,0.07967055
1994-10-18,0.0,5.3678087,0.07640532
1994-10-19,0.00054377,4.44257754,0.07421223
1994-10-20,24.30418757,3.73665041,0.07213613
1994-10-21,0.18890702,5.75176736,0.18690477
1994-10-22,0.0,5.82457866,0.16312052
1994-10-23,0.0,6.21935848,0.11421201
1994-10-24,0.0,6.69271362,0.10216208
1994-10-25,0.0,6.3927679,0.09382186
1994-10-26,2.27302886,4.01946718,0.08675852
1994-10-27,9.17618289,4.28988589,0.10341346
1994-10-28,2.4500816,5.0468734,0.11869496
1994-10-29,0.0,3.48607943,0.13581878
1994-10-30,0.28374117,4.67275704,0.11449769
1994-10-31,0.0,5.86405668,0.09924566
1994-11-01,0.0,3.26231646,0.08952012
1994-11-02,17.13670517,3.64687335,0.09026105
1994-11-03,4.79749871,3.48743886,0.13097119
1994-11-04,0.04241436,4.55040795,0.1600662
1994-11-05,3.62756939,3.01413815,0.15413481
1994-11-06,6.2840132,2.78553567,0.14470596
1994-11-07,3.05508431,3.64170753,0.14490301
1994-11-08,3.6320827,3.40636217,0.15480493
1994-11-09,0.15807504,6.2123981,0.17661865
1994-11-10,0.0,7.22398056,0.18488498
1994-11-11,0.0,8.31843407,0.14437079
1994-11-12,0.0,3.55187603,0.11199516
1994-11-13,0.0,4.40777604,0.09256851
1994-11-14,0.00413268,6.19450802,0.09160106
1994-11-15,0.0,6.78798276,0.08578601
1994-11-16,0.0,7.43289844,0.07849219
1994-11-17,0.0,7.7478522,0.07213218
1994-11-18,0.0,7.01876024,0.0648797
1994-11-19,0.0,7.92767825,0.05579943
1994-11-20,41.33621593,4.49276794,0.05194216
1994-11-21,2.34649269,5.26682998,0.49314493
1994-11-22,0.0,5.954595,0.31953156
1994-11-23,0.0,6.46291472,0.17738707
1994-11-24,0.0,5.32017407,0.12783814
1994-11-25,0.0,9.5386081,0.09694414
1994-11-26,0.02207722,9.67862988,0.08473763
1994-11-27,0.21702012,8.69461683,0.07485067
1994-11-28,0.2129962,6.2937467,0.06646998
1994-11-29,0.00277325,3.82577499,0.06024412
1994-11-30,8.6712345,6.43371406,0.05623686
1994-12-01,0.0,8.0349648,0.08370112
1994-12-02,0.0,8.64747155,0.1317594
1994-12-03,0.0,9.65551951,0.08119859
1994-12-04,0.0,9.21625906,0.06275742
1994-12-05,0.0,9.87101712,0.04390235
1994-12-06,0.0,10.72153366,0.03898109
1994-12-07,0.0,10.77580228,0.03730702
1994-12-08,2.62626429,7.00929864,0.03384869
1994-12-09,0.0,8.40114208,0.0301865
1994-12-10,0.0,7.91707473,0.03038465
1994-12-11,0.0,7.75981527,0.0287726
1994-12-12,0.0,9.2686245,0.02680207
1994-12-13,0.0,11.1054923,0.02643061
1994-12-14,0.0,9.66590557,0.02559028
1994-12-15,0.0,9.67406224,0.02431933
1994-12-16,0.0,9.09439926,0.02286607
1994-12-17,0.0,9.86715633,0.02051322
1994-12-18,0.0,11.39700944,0.01991515
1994-12-19,0.0,9.59652007,0.01963831
1994-12-20,0.0,6.56345848,0.01812494
1994-12-21,0.0,5.7908647,0.01837126
1994-12-22,8.25818398,3.19885812,0.01946193
1994-12-23,0.12082654,6.34094625,0.02469166
1994-12-24,0.0,7.88972285,0.02779239
1994-12-25,0.0,7.61669396,0.02883176
1994-12-26,0.0,9.2151171,0.02448669
1994-12-27,0.0,8.93257229,0.02376754
1994-12-28,0.0,11.50750426,0.02044227
1994-12-29,0.0,9.00326272,0.01909444
1994-12-30,0.0,8.82343681,0.01757713
1994-12-31,0.0,9.79271354,0.01678793
1995-01-01,0.0,8.74317581,0.01369813
1995-01-02,0.0,10.51854295,0.01471394
1995-01-03,0.0,8.01430143,0.01554058
1995-01-04,0.01783578,7.96421982,0.01544896
1995-01-05,3.83061452,3.90293646,0.01590611
1995-01-06,21.76933157,3.64638399,0.0213773
1995-01-07,3.57330079,7.6016314,0.05010666
1995-01-08,0.0,7.05932581,0.04632131
1995-01-09,0.0,8.0921698,0.04765626
1995-01-10,0.0,6.08390442,0.03686761
1995-01-11,0.0,9.01016872,0.03143391
1995-01-12,0.03539967,9.08841772,0.02627513
1995-01-13,0.13371398,11.07074513,0.02290543
1995-01-14,0.0,10.16867883,0.02246602
1995-01-15,0.08553562,5.6856988,0.02517748
1995-01-16,1.94611206,7.56166404,0.02552232
1995-01-17,13.05736823,6.5362698,0.0276998
1995-01-18,14.52485069,7.39711816,0.32137453
1995-01-19,0.0,8.33523675,0.07002287
1995-01-20,12.97351828,1.91261557,0.01771801
1995-01-21,12.75078861,7.12403486,0.12101034
1995-01-22,0.0,7.71027748,0.08960787
1995-01-23,0.0,8.02528569,0.0448344
1995-01-24,0.0,8.48678648,0.02998461
1995-01-25,0.0,7.0468734,0.02093097
1995-01-26,0.0,6.19624804,0.01466765
1995-01-27,0.05084285,6.54921158,0.01361045
1995-01-28,43.43583496,4.78651452,0.01745199
1995-01-29,18.86525311,5.62746066,0.114468
1995-01-30,0.0,4.37493212,0.21543809
1995-01-31,1.21299622,7.51691149,0.11041874
1995-02-01,0.0,8.55405128,0.07041896
1995-02-02,0.0,6.92033724,0.05123664
1995-02-03,0.52827625,6.47444271,0.03983616
1995-02-04,0.0,8.32262113,0.0313609
1995-02-05,0.0,4.1588908,0.02661799
1995-02-06,21.45280058,5.76731927,0.03197273
1995-02-07,0.0,6.86427417,0.0430629
1995-02-08,0.0,7.13893428,0.0498819
1995-02-09,0.0,6.99053846,0.03983814
1995-02-10,0.0,6.95764008,0.03364768
1995-02-11,0.0,7.84236014,0.02836178
1995-02-12,0.0,7.95693326,0.02307499
1995-02-13,0.02794997,7.68934221,0.02265516
1995-02-14,2.06340407,8.13463857,0.02060976
1995-02-15,0.0,8.95644386,0.01817123
1995-02-16,0.0,5.54268634,0.01750717
1995-02-17,0.0,8.13023398,0.01687365
1995-02-18,0.00804785,7.14806973,0.01571005
1995-02-19,0.0,7.31696591,0.01473857
1995-02-20,0.0,8.11457326,0.01193649
1995-02-21,0.08809136,7.55867331,0.01169707
1995-02-22,0.34730833,7.40097891,0.01074234
1995-02-23,0.0,9.31669408,0.01019059
1995-02-24,0.0,8.62381746,0.0106241
1995-02-25,0.0,9.2330072,0.01090983
1995-02-26,0.0,9.53567183,0.00875014
1995-02-27,0.0,8.18705834,0.00774073
1995-02-28,0.99934748,4.42784128,0.00635751
1995-03-01,0.01772703,7.34040242,0.00586055
1995-03-02,0.0,6.91484513,0.00531295
1995-03-03,0.0,7.85225681,0.00515245
1995-03-04,0.0,7.17765105,0.00512386
1995-03-05,0.0,8.03268097,0.00448837
1995-03-06,0.0,8.72947275,0.00423103
1995-03-07,0.0,7.57096261,0.00357572
1995-03-08,0.63360524,6.23512793,0.00343719
1995-03-09,0.11332246,6.08830891,0.00383081
1995-03-10,0.0,7.26117467,0.00338656
1995-03-11,0.0,6.74366517,0.00322162
1995-03-12,0.0,5.14089184,0.00319747
1995-03-13,0.0,5.42686249,0.00314467
1995-03-14,0.0,5.16041335,0.00313374
1995-03-15,0.0,5.87025567,0.00366145
1995-03-16,0.0,5.96041337,0.00416068
1995-03-17,0.0,6.56334972,0.00372303
1995-03-18,0.094236,4.10152263,0.00427064
1995-03-19,0.0,5.33181086,0.00600794
1995-03-20,0.2610658,5.23501915,0.00457192
1995-03-21,0.0,5.25416001,0.00365927
1995-03-22,0.0,4.45948891,0.00435634
1995-03-23,0.0,5.13393158,0.00450147
1995-03-24,0.0,3.47466019,0.00451696
1995-03-25,0.0,4.56231655,0.0041453
1995-03-26,0.0,3.88123989,0.0038044
1995-03-27,0.0,3.54328442,0.00397376
1995-03-28,0.01870582,3.4128331,0.00474119
1995-03-29,0.0,3.11914088,0.0046269
1995-03-30,0.0,3.0986406,0.00483794
1995-03-31,0.00054377,3.48537255,0.00501834
1995-04-01,0.81995651,3.32158786,0.00536358
1995-04-02,1.65796632,2.96275155,0.00576162
1995-04-03,0.0,3.93094078,0.00609811
1995-04-04,0.0,4.63230024,0.00636855
1995-04-05,6.633986,3.06987497,0.00685014
1995-04-06,0.08433932,1.77694403,0.00808381
1995-04-07,14.38015261,1.90511149,0.0090932
1995-04-08,6.489179,1.48504623,0.01722736
1995-04-09,3.01625888,1.70021756,0.03197669
1995-04-10,3.9971181,2.15965204,0.03755839
1995-04-11,0.58227299,3.34486139,0.03501144
1995-04-12,0.0,3.63746608,0.02919925
1995-04-13,0.0,3.11712893,0.02349769
1995-04-14,0.0,3.61837961,0.02226611
1995-04-15,0.0,3.80984232,0.01860673
1995-04-16,2.147689,0.72952693,0.01486567
1995-04-17,34.88575386,1.16682982,0.02745744
1995-04-18,1.92800439,1.81881459,0.05830218
1995-04-19,0.0702012,2.63942365,0.06904047
1995-04-20,0.0,1.38651442,0.05625665
1995-04-21,0.0,2.56171838,0.04304728
1995-04-22,0.0,2.84953785,0.03707653
1995-04-23,0.0,2.04187062,0.03433451
1995-04-24,0.00054377,3.2154432,0.03203893
1995-04-25,0.0,2.84225125,0.02869188
1995-04-26,0.0,1.66585105,0.02478139
1995-04-27,0.09434475,2.49624803,0.02300198
1995-04-28,0.0,2.78580756,0.0222837
1995-04-29,0.0,2.17107127,0.02187387
1995-04-30,0.21963024,2.06296904,0.02239301
1995-05-01,14.79608501,0.92311041,0.02259314
1995-05-02,12.77215896,1.35492117,0.02926149
1995-05-03,10.00201225,0.90815662,0.04769562
1995-05-04,18.50184932,1.61854271,0.16589883
1995-05-05,0.52202285,2.31446442,0.19090499
1995-05-06,0.0,2.38673197,0.0985364
1995-05-07,0.0,2.52050029,0.0706987
1995-05-08,0.0,1.96982059,0.0533433
1995-05-09,0.07819467,1.36612291,0.0449448
1995-05-10,0.22691681,1.43414901,0.04173389
1995-05-11,5.49129972,1.28526374,0.03991599
1995-05-12,7.36846128,1.7746058,0.03993776
1995-05-13,40.43143089,1.23121263,0.04617836
1995-05-14,12.77069084,1.33953238,1.19236859
1995-05-15,1.61375753,1.48820011,0.67098527
1995-05-16,0.03012507,1.89271341,0.27552892
1995-05-17,0.0,1.64997283,0.21862041
1995-05-18,0.0,2.27890163,0.16143567
1995-05-19,0.0,1.06443721,0.13011414
1995-05-20,0.0,2.004894,0.10907873
1995-05-21,0.0,2.3190865,0.09640532
1995-05-22,0.0,2.53550848,0.08770838
1995-05-23,0.0,1.78537252,0.08056323
1995-05-24,0.0,0.99206092,0.07514911
1995-05-25,23.17846693,0.86400219,0.07516692
1995-05-26,17.6871672,0.84448071,0.21183198
1995-05-27,2.66106584,0.77030996,0.78339345
1995-05-28,1.42892878,0.71462753,0.5970508
